timestamp,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.022889326632000884,0.0,0.0,0.0,0.0,0.0
0.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.945,0.0,0.16273665074419616,0.0,0.0,0.0,0.0,0.0
5.094,0.0,0.171697879374726,0.0,0.0,0.0,0.0,0.0
5.246,0.0,0.1679698864844571,0.0,0.0,0.0,0.0,0.0
5.395,0.0,0.18940507897967263,0.0,0.0,0.0,0.0,0.0
5.545,0.0,0.19450743785207755,0.0,0.0,0.0,0.0,0.0
5.695,0.0,0.21050743785207757,0.0,0.0,0.0,0.0,0.0
5.845,0.0,0.22250743785207758,0.0,0.0,0.0,0.0,0.0
5.995,0.0,0.22250743785207758,0.0,0.0,0.0,0.0,0.0
6.145,0.0,0.22750743785207758,0.0,0.0,0.0,0.0,0.0
6.295,0.0,0.2575074378520775,0.0,0.0,0.0,0.0,0.0
6.445,0.0,0.2395074378520776,0.0,0.0,0.0,0.0,0.0
6.595,0.0,0.2415074378520776,0.0,0.0,0.0,0.0,0.0
6.745,0.0,0.2345074378520776,0.0,0.0,0.0,0.0,0.0
6.895,0.0,0.2475074378520776,0.0,0.0,0.0,0.0,0.0
7.058,0.0,0.2375074378520776,0.0,0.0,0.0,0.0,0.0
7.195,0.0,0.2465074378520776,0.0,0.0,0.0,0.0,0.0
7.344,0.0,0.2485074378520776,0.0,0.0,0.0,0.0,0.0
7.495,0.0,0.2465074378520776,0.0,0.0,0.0,0.0,0.0
7.645,0.0,0.2425074378520776,0.0,0.0,0.0,0.0,0.0
7.795,0.0,0.26950743785207754,0.0,0.0,0.0,0.0,0.0
7.945,0.0,0.29750743785207756,0.0,0.052,0.0,0.0,0.0
8.1,0.0,0.3465074378520776,0.0,0.155,0.0,0.0,0.0
8.261,0.0,0.22150743785207758,0.0,0.103,0.0,0.0,0.0
8.394,0.0,0.25150743785207763,0.0,0.077,0.0,0.0,0.0
8.544,0.0,0.28850743785207755,0.0,0.144,0.0,0.0,0.0
8.695,0.0,0.29850743785207756,0.0,0.222,0.0,0.0,0.0
8.844,0.0,0.25050743785207763,0.0,0.193,0.0,0.0,0.0
8.995,0.0,0.03447144444687261,0.0,0.046746784,0.0,0.0,0.0
9.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.444,0.0,0.0,0.0,0.04438961752751505,0.0,0.0,0.0
9.595,0.0,0.0,0.0,0.06191266489995695,0.0,0.0,0.0
9.745,0.0,0.0,0.0,0.11680592890252028,0.0,0.0,0.0
9.894,0.0,0.0,0.0,0.11227841411798048,0.0,0.0,0.0
10.045,0.0,0.0,0.0,0.07476438514053027,0.0,0.0,0.0
10.194,0.0,0.0,0.0,0.07456731548896528,0.0,0.0,0.0
10.345,0.0,0.0,0.0,0.06724176879969021,0.0,0.0,0.0
10.494,0.0,0.0,0.0,0.06712587886011803,0.0,0.0,0.0
10.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.946,0.0,0.0,0.0,0.04913850105896469,0.0,0.0,0.0
11.105,0.0,0.0,0.0,0.0702242680886891,0.0,0.0,0.0
11.252,0.0,0.0,0.0,0.073186187072377,0.0,0.0,0.0
11.394,0.0,0.0,0.0,0.061275101783024664,0.0,0.0,0.0
11.544,0.0,0.0,0.0,0.04912700775241688,0.0,0.0,0.0
11.694,0.0,0.0,0.0,0.040608434680512756,0.0,0.0,0.0
11.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.994,0.0,0.0,0.0,0.027064382071617633,0.0,0.0,0.0
12.144,0.0,0.0,0.0,0.027237563890749945,0.0,0.0,0.0
12.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.444,0.0,0.0,0.0,0.04726714350141761,0.0,0.0,0.0
12.601,0.0,0.0,0.0,0.06837750532638626,0.0,0.0,0.0
12.744,0.0,0.0,0.0,0.05784935611546135,0.0,0.0,0.0
12.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.194,0.0,0.0,0.0,0.028210606235991142,0.0,0.0,0.0
13.344,0.0,0.0,0.0,0.04111361290446497,0.0,0.0,0.0
13.494,0.0,0.0,0.0,0.06835648355677919,0.0,0.0,0.0
13.644,0.0,0.0,0.0,0.10080002347177214,0.0,0.0,0.0
13.794,0.0,0.0,0.0,0.04625994254228996,0.0,0.0,0.0
13.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.994,0.0,0.0317994830134494,0.0,0.0,0.0,0.0,0.0
15.144,0.0,0.03300309101639448,0.0,0.0,0.0,0.0,0.0
15.293,0.0,0.04417582123990235,0.0,0.0,0.0,0.0,0.0
15.444,0.0,0.045366458718802224,0.0,0.0,0.0,0.0,0.0
15.594,0.0,0.0398345960144669,0.0,0.0,0.0,0.0,0.0
15.748,0.0,0.036277546012294035,0.0,0.02635030769945533,0.0,0.0,0.0
15.893,0.0,0.04094651208640303,0.0,0.025857530804265755,0.0,0.0,0.0
16.043,0.0,0.04616606560362585,0.0,0.0,0.0,0.0,0.0
16.193,0.0,0.034765979617607815,0.0,0.032905404625954995,0.0,0.0,0.0
16.343,0.0,0.04261593388825555,0.0,0.029072239590711826,0.0,0.0,0.0
16.493,0.0,0.047893328048155034,0.0,0.025460575324861248,0.0,0.0,0.0
16.644,0.0,0.032511952257448073,0.0,0.0,0.0,0.0,0.0
16.794,0.0,0.03677085336909208,0.0,0.0,0.0,0.0,0.0
16.943,0.0,0.020353745024162512,0.0,0.0,0.0,0.0,0.0
17.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.694,0.0,0.0,0.0,0.0,0.024428271891424814,0.0,0.0
17.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.743,0.0,0.0,0.0,0.0,0.02837335428582194,0.0,0.0
18.893,0.0,0.0,0.0,0.039831006733787824,0.08033536945610338,0.0,0.0
19.044,0.0,0.0,0.0,0.05727247288978722,0.025257039049128856,0.0,0.0
19.2,0.0,0.0,0.0,0.057262265304084625,0.0,0.0,0.0
19.344,0.0,0.0,0.0,0.05125107959804287,0.02486565790849727,0.0,0.0
19.493,0.0,0.0,0.0,0.03853510610904115,0.0,0.0,0.0
19.643,0.0,0.0,0.0,0.029365115907123138,0.0,0.0,0.0
19.793,0.0,0.0,0.0,0.06613496417085703,0.021658342564556437,0.0,0.0
19.943,0.0,0.0,0.0,0.07804604319789729,0.0,0.0,0.0
20.101,0.0,0.0,0.0,0.07794627948951535,0.0,0.0,0.0
20.244,0.0,0.0,0.0,0.048438806821730546,0.0,0.0,0.0
20.41,0.0,0.0,0.0,0.0376365374701582,0.0,0.0,0.0
20.552,0.0,0.0,0.0,0.06608191997461313,0.0,0.0,0.0
20.695,0.0,0.0,0.0,0.035985875943618434,0.0,0.0,0.0
20.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.147,0.0,0.0,0.0,0.0,0.04893677328625316,0.0,0.0
21.306,0.0,0.0,0.0,0.0,0.09402127552283518,0.0,0.0
21.444,0.0,0.0,0.0,0.0,0.06418689635188829,0.0,0.0
21.601,0.0,0.0,0.0,0.0,0.04498509525635351,0.0,0.0
21.756,0.0,0.0,0.0,0.0,0.05304238777451788,0.0,0.0
21.898,0.0,0.0,0.0,0.0,0.06823339103427403,0.0,0.0
22.056,0.0,0.0,0.0,0.0,0.06985062577433045,0.0,0.0
22.196,0.0,0.0,0.0,0.0,0.046739740993666956,0.0,0.0
22.352,0.0,0.0,0.0,0.0,0.0710794463053114,0.0,0.0
22.495,0.0,0.0,0.0,0.0,0.09930879022698864,0.0,0.0
22.652,0.0,0.0,0.0,0.04881468526579323,0.09713658289131989,0.0,0.0
22.806,0.0,0.0,0.0,0.02243722372926782,0.08670557420882362,0.0,0.0
22.949,0.0,0.0,0.0,0.0,0.09088092080075112,0.0,0.0
23.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.249,0.0,0.0,0.0,0.022012022066144735,0.0,0.0,0.0
23.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
