timestamp,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6
0.0,0.0,0.27099728208720963,0.0,0.7832120269217864,0.0,0.0,0.0
0.21,0.0,0.35599728208720965,0.0,0.9182120269217864,0.0,0.0,0.0
0.331,0.0,0.2159972820872096,0.0,0.9322120269217864,0.0,0.0,0.0
0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.206,0.0,0.0,0.0,0.5618197390372498,0.0,0.0,0.0
1.347,0.0,0.2085707058998716,0.0,1.1128197390372498,0.4332141884130629,0.0,0.0
1.512,0.0,0.06457070589987156,0.0,0.35881973903724984,1.005214188413063,0.0,0.0
1.661,0.0,0.0,0.0,0.0,1.192214188413063,0.0,0.0
1.815,0.0,0.0,0.0,0.47481973903724983,1.1212141884130629,0.0,0.0
1.977,0.0,0.0,0.0,0.48681973903724984,1.072214188413063,0.0,0.0
2.147,0.0,0.23771929178187415,0.0,0.22522334425650484,0.2795099046448017,0.0,0.0
2.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.936,0.0,0.0,0.0,0.10390715034976915,0.0,0.0,0.0
3.054,0.0,0.17384027663005844,0.0,0.9299071503497691,0.2927317720931016,0.0,0.0
3.198,0.0,0.19384027663005843,0.0,1.367907150349769,0.45873177209310156,0.0,0.0
3.344,0.0,0.5028402766300585,0.0,1.4449071503497692,0.6497317720931015,0.0,0.0
3.532,0.0,0.6368402766300585,0.0,1.4679071503497692,0.44773177209310155,0.0,0.0
3.698,0.0,0.6228402766300585,0.0,1.526907150349769,0.5867317720931016,0.0,0.0
3.836,0.0,0.5588402766300584,0.0,1.3339071503497693,0.37273177209310154,0.0,0.0
3.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.902,0.0,0.08655782816056601,0.0,0.9663441297587054,0.11003654998671397,0.0,0.0
5.083,0.0,0.0,0.0,1.4773441297587053,0.35303654998671397,0.0,0.0
5.229,0.0,0.188557828160566,0.0,1.2473441297587053,0.516036549986714,0.0,0.0
5.343,0.0,0.143557828160566,0.0,1.5173441297587054,0.595036549986714,0.0,0.0
5.518,0.0,0.30555782816056604,0.0,1.4383441297587054,0.5360365499867139,0.0,0.0
5.668,0.0,0.0,0.0,1.0413441297587054,0.0,0.0,0.0
5.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.56,0.0,0.0,0.0,0.43283565963036397,0.0,0.0,0.0
6.801,0.0,0.1424048946217194,0.0,0.7408356596303639,0.3456084907141723,0.0,0.0
7.023,0.0,0.04340489462171941,0.0,0.5768356596303639,0.9686084907141723,0.0,0.0
7.195,0.0,0.0,0.0,0.6838356596303639,1.0356084907141723,0.0,0.0
7.332,0.0,0.10940489462171941,0.0,0.48183565963036395,1.1506084907141723,0.0,0.0
7.475,0.0,0.4624048946217194,0.0,1.047835659630364,0.8276084907141723,0.0,0.0
7.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.547,0.0,0.0,0.0,0.1574676727089614,0.30626653685210703,0.0,0.0
8.948,0.0,0.35171859470196226,0.0,1.0284676727089612,0.7602665368521071,0.0,0.0
9.179,0.0,0.06071859470196227,0.0,1.0494676727089614,0.930266536852107,0.0,0.0
9.452,0.0,0.27771859470196225,0.0,0.5274676727089614,0.330266536852107,0.0,0.0
9.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.578,0.0,0.2439605913962937,0.0,0.8399807170853029,0.15226936891297407,0.0,0.0
10.839,0.0,0.22996059139629368,0.0,1.583980717085303,0.5432693689129741,0.0,0.0
11.021,0.0,0.0,0.0,1.300980717085303,0.7912693689129741,0.0,0.0
11.273,0.0,0.3399605913962937,0.0,1.321980717085303,1.024269368912974,0.0,0.0
11.471,0.0,0.32296059139629374,0.0,1.386980717085303,0.28126936891297405,0.0,0.0
11.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.369,0.0,0.0,0.0,0.5164344804060818,0.4840672066346433,0.0,0.0
12.634,0.0,0.22717295478421823,0.0,1.1774344804060817,0.6570672066346434,0.0,0.0
12.925,0.0,0.5091729547842183,0.0,1.5424344804060817,0.8530672066346433,0.0,0.0
13.129,0.0,0.45417295478421826,0.0,1.6354344804060816,0.7760672066346433,0.0,0.0
13.371,0.0,0.6731729547842183,0.0,1.3934344804060816,0.0,0.0,0.0
13.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.291,0.0,0.0,0.0,0.2518166336745374,0.5191868075120956,0.0,0.0
14.578,0.0,0.36777738634823637,0.0,1.0268166336745372,0.4851868075120955,0.0,0.0
14.766,0.0,0.13877738634823636,0.0,1.0878166336745374,0.6621868075120956,0.0,0.0
15.046,0.0,0.0,0.22424030408072315,0.6598166336745375,1.0811868075120954,0.0,0.0
15.4,0.0,0.29378183862127166,0.0,0.20562030100104664,0.16874307136185357,0.0,0.0
15.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.561,0.0,0.6310269597412074,0.0,1.4649024604087413,0.5628169483023231,0.0,0.0
16.842,0.0,0.1820269597412074,0.0,1.2559024604087412,0.9698169483023231,0.0,0.0
17.059,0.0,0.5540269597412073,0.0,1.4619024604087412,0.7068169483023231,0.0,0.0
17.322,0.0,0.5080269597412074,0.0,0.8189024604087412,0.0,0.0,0.0
17.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.251,0.0,0.0,0.0,0.4158827867753742,0.33168069263091365,0.0,0.0
18.537,0.0,0.3603870495056815,0.0,1.4658827867753743,0.6786806926309136,0.0,0.0
