timestamp,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6
0.0,0.0,0.2014489018785161,0.0,0.071,0.147,0.0,0.0
0.145,0.0,0.1884489018785161,0.0,0.073,0.15,0.0,0.0
0.292,0.0,0.1884489018785161,0.0,0.08,0.14,0.0,0.0
0.445,0.0,0.17544890187851614,0.0,0.065,0.138,0.0,0.0
0.595,0.0,0.18144890187851614,0.0,0.042,0.124,0.0,0.0
0.742,0.0,0.18144890187851614,0.0,0.04,0.108,0.0,0.0
0.897,0.0,0.16844890187851613,0.0,0.039,0.103,0.0,0.0
1.038,0.0,0.15344890187851612,0.0,0.039,0.123,0.0,0.0
1.193,0.0,0.16044890187851613,0.0,0.046,0.12,0.0,0.0
1.345,0.0,0.1374489018785161,0.0,0.077,0.135,0.0,0.0
1.489,0.0,0.15344890187851612,0.0,0.09,0.181,0.0,0.0
1.646,0.0,0.09647992384094581,0.0,0.07153999999999999,0.1568,0.0,0.0
1.788,0.0,0.09092294847970747,0.0,0.05829923568,0.1955671536,0.0,0.0
1.943,0.0,0.0,0.0,0.041012985947072006,0.21034749431744001,0.0,0.0
2.095,0.0,0.0,0.0,0.052954566269496586,0.19609538687161998,0.0,0.0
2.24,0.0,0.0,0.0,0.03696116544522453,0.1931712095515038,0.0,0.0
2.395,0.0,0.0,0.0,0.043510729227721756,0.165793293060199,0.0,0.0
2.545,0.0,0.0,0.0,0.060753438263297904,0.08741470508191479,0.0,0.0
2.693,0.0,0.0,0.0,0.05501524206590988,0.07683462910545755,0.0,0.0
2.845,0.0,0.0,0.0,0.08760909771049785,0.1035675542370238,0.0,0.0
2.988,0.0,0.0,0.0,0.09419502989233888,0.1634286015074529,0.0,0.0
3.144,0.0,0.0,0.0,0.08110764857443022,0.1219657323100026,0.0,0.0
3.295,0.0,0.0,0.0,0.06507738569088278,0.034325889310526506,0.0,0.0
3.442,0.0,0.0,0.0,0.03553072121752383,0.03267258409382966,0.0,0.0
3.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.495,0.0,0.0,0.0,0.03408962947747941,0.0,0.0,0.0
4.641,0.0,0.0,0.0,0.03971728015017122,0.0,0.0,0.0
4.795,0.0,0.0,0.0,0.02602809033909996,0.0,0.0,0.0
4.936,0.0,0.0,0.0,0.0259969779616716,0.0,0.0,0.0
5.093,0.0,0.0,0.0,0.02272217968170162,0.0,0.0,0.0
5.245,0.0,0.0,0.0,0.042402381366306245,0.0,0.0,0.0
5.389,0.0,0.0,0.0,0.0314200221229165,0.0,0.0,0.0
5.545,0.0,0.0,0.0,0.03550989746191203,0.0,0.0,0.0
5.685,0.0,0.0,0.0,0.024968935411971892,0.0,0.0,0.0
5.841,0.0,0.0,0.0,0.027486965569657802,0.0,0.0,0.0
5.995,0.0,0.0,0.0,0.029847352098437363,0.0,0.0,0.0
6.137,0.0,0.0,0.0,0.03264419695533925,0.0,0.0,0.0
6.292,0.0,0.0,0.0,0.040729081020789655,0.0,0.0,0.0
6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.591,0.0,0.0,0.0,0.02381618579164394,0.0,0.0,0.0
6.745,0.0,0.0,0.0,0.05674774753760893,0.0,0.0,0.0
6.888,0.0,0.0,0.0,0.053051454000417234,0.0,0.0,0.0
7.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.194,0.0,0.0,0.0,0.028201196552730567,0.0,0.0,0.0
7.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.636,0.0,0.0,0.0,0.05927704325699393,0.0,0.0,0.0
7.794,0.0,0.021627566939414394,0.0,0.03410727234401696,0.0,0.0,0.0
7.961,0.0,0.0,0.0,0.04841143587201002,0.0,0.0,0.0
8.091,0.0,0.0,0.0,0.035922432151248865,0.0,0.0,0.0
