timestamp,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6
0.0,0.0,0.0,0.0,0.043743266499148004,0.43222959570456754,0.0,0.0
0.282,0.0,0.025827931483156385,0.0,0.26274326649914803,0.42722959570456753,0.0,0.0
0.366,0.0,0.0,0.0,0.0,0.44122959570456755,0.0,0.0
0.489,0.0,0.0,0.0,0.0,0.38422959570456755,0.0,0.0
0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.346,0.0,0.36323470564612714,0.0,0.9227773793341771,0.0,0.0,0.0
1.498,0.0,0.992234705646127,0.0,1.288777379334177,0.42418763659014325,0.0,0.0
1.676,0.0,0.5692347056461271,0.0,1.266777379334177,0.5081876365901432,0.0,0.0
1.81,0.0,0.5152347056461272,0.19499888657173411,1.0477773793341771,0.8061876365901433,0.0,0.0
1.951,0.0,0.5902347056461271,0.17099888657173412,1.145777379334177,0.7591876365901432,0.0,0.0
2.105,0.0,0.7342347056461271,0.0,1.270777379334177,0.7261876365901433,0.0,0.0
2.255,0.0,0.7052347056461271,0.0,1.312777379334177,0.7171876365901433,0.0,0.0
2.425,0.0,0.998234705646127,0.0,1.066777379334177,0.3331876365901433,0.0,0.0
2.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.301,0.0,0.030071028344252914,0.0,0.0,0.0,0.0,0.0
3.453,0.0,0.16050960777736786,0.0,0.7164041646387403,0.0,0.0,0.0
3.612,0.0,0.23850960777736788,0.0,1.0154041646387404,0.5133015746345722,0.0,0.0
3.763,0.0,0.41850960777736784,0.0,1.1584041646387404,0.45030157463457215,0.0,0.0
3.937,0.0,0.17750960777736788,0.6429991776562848,0.42940416463874037,0.7343015746345721,0.0,0.0
4.103,0.0,0.0,0.5799991776562847,0.28140416463874035,0.962301574634572,0.0,0.0
4.259,0.0,0.18350960777736786,0.6959991776562847,0.6974041646387403,0.9073015746345721,0.0,0.0
4.422,0.0,0.6125096077773678,0.09399917765628481,1.1284041646387404,0.7073015746345721,0.0,0.0
4.625,0.0,0.5075096077773679,0.0,0.9684041646387404,0.8013015746345721,0.0,0.0
4.796,0.0,0.8175096077773678,0.0,0.026404164638740388,0.12230157463457214,0.0,0.0
4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.809,0.0,0.1012028460646799,0.0,0.02080527246558635,0.359318815956529,0.0,0.0
5.966,0.0,0.0,0.0,0.0,0.611318815956529,0.0,0.0
6.13,0.0,0.07920284606467991,0.7809994283598295,0.20280527246558633,0.715318815956529,0.0,0.0
6.274,0.0,0.0,0.8609994283598295,0.30980527246558637,0.794318815956529,0.0,0.0
6.442,0.0,0.1042028460646799,1.0189994283598294,0.5808052724655863,0.677318815956529,0.0,0.0
6.733,0.0,0.22620284606467989,0.0,1.0798052724655862,0.9063188159565291,0.0,0.0
6.889,0.0,0.4732028460646799,0.0,1.3768052724655861,0.740318815956529,0.0,0.0
7.014,0.0,0.6192028460646799,0.0,1.4368052724655862,0.6543188159565291,0.0,0.0
7.195,0.0,0.4732028460646799,0.0,0.0,0.0,0.0,0.0
7.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.098,0.0,0.13681674142907332,0.0,0.5804523193384812,0.2146310148322046,0.0,0.0
8.405,0.0,0.4618167414290733,0.0,1.2174523193384812,0.7036310148322046,0.0,0.0
8.697,0.0,0.10781674142907331,0.0,0.9604523193384812,0.9036310148322046,0.0,0.0
9.003,0.0,0.25881674142907335,0.0,1.1684523193384813,0.7466310148322046,0.0,0.0
9.301,0.0,1.0388167414290734,0.0,1.5044523193384811,0.09363101483220462,0.0,0.0
9.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.373,0.0,0.4970781340724977,0.0,0.4026012235747042,0.0,0.0,0.0
10.632,0.0,0.055078134072497675,0.0,0.6156012235747041,0.6750329257117621,0.0,0.0
10.808,0.0,0.06607813407249767,0.36799968181556186,0.8196012235747041,0.7950329257117622,0.0,0.0
11.009,0.0,0.10207813407249768,1.0829996818155618,0.5816012235747041,0.6340329257117622,0.0,0.0
11.266,0.0,0.1410781340724977,0.8939996818155619,1.1176012235747044,0.6770329257117621,0.0,0.0
11.465,0.0,0.40507813407249765,0.2669996818155619,1.0976012235747044,0.8510329257117621,0.0,0.0
11.703,0.0,0.6980781340724976,0.0,1.2566012235747042,0.28903292571176215,0.0,0.0
11.866,0.0,0.24703657139104773,0.0,0.0,0.0,0.0,0.0
12.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.653,0.0,0.05443287125580419,0.0,0.6837711996428315,0.2584686431684183,0.0,0.0
12.919,0.0,0.1384328712558042,0.0,1.0397711996428314,0.5604686431684183,0.0,0.0
13.074,0.0,0.1344328712558042,0.0,1.3657711996428314,0.7264686431684183,0.0,0.0
13.242,0.0,0.0,0.5455998733563898,1.1427711996428314,0.6294686431684183,0.0,0.0
13.529,0.0,0.08343287125580419,0.6585998733563898,0.9477711996428315,0.8524686431684183,0.0,0.0
13.744,0.0,0.4354328712558042,0.0,1.0017711996428313,0.8914686431684183,0.0,0.0
14.006,0.0,0.5424328712558043,0.0,0.9357711996428315,0.0,0.0,0.0
14.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.753,0.0,0.5987283814559679,0.0,0.3088968729146594,0.0,0.0,0.0
15.042,0.0,0.9107283814559679,0.0,0.9638968729146593,0.5361664347231695,0.0,0.0
15.338,0.0,0.8507283814559679,0.4506860139311472,0.8358968729146593,0.6161664347231695,0.0,0.0
15.683,0.0,0.1517283814559679,0.8036860139311472,1.0408968729146593,0.7721664347231695,0.0,0.0
